-3.974761e-21	0.0	(-3.974761e-21+0j)0.0	
4.2862603e-20	0.0	(4.2862603e-20+0j)0.0	
1.4084309e-20	0.0	(1.4084309e-20+0j)0.0	
5.421236e-20	0.0	(5.421236e-20+0j)0.0	
1.2002139e-20	0.0	(1.2002139e-20+0j)0.0	
-4.00709e-20	0.0	(-4.00709e-20+0j)0.0	
-1.23648275e-20	0.0	(-1.23648275e-20+0j)0.0	
-2.0334925e-20	0.0	(-2.0334925e-20+0j)0.0	
1.3755665e-20	0.0	(1.3755665e-20+0j)0.0	
-1.8201941e-20	0.0	(-1.8201941e-20+0j)0.0	
1.6653181e-20	0.0	(1.6653181e-20+0j)0.0	
2.7375788e-20	0.0	(2.7375788e-20+0j)0.0	
-2.198576e-20	0.0	(-2.198576e-20+0j)0.0	
-1.3579302e-20	0.0	(-1.3579302e-20+0j)0.0	
5.9436174e-21	0.0	(5.9436174e-21+0j)0.0	
-4.5314945e-21	0.0	(-4.5314945e-21+0j)0.0	
1.0914555e-20	0.0	(1.0914555e-20+0j)0.0	
2.4800374e-20	0.0	(2.4800374e-20+0j)0.0	
-1.7829571e-20	0.0	(-1.7829571e-20+0j)0.0	
-2.9960566e-20	0.0	(-2.9960566e-20+0j)0.0	
4.114026e-20	0.0	(4.114026e-20+0j)0.0	
-4.1045846e-20	0.0	(-4.1045846e-20+0j)0.0	
4.022622e-20	0.0	(4.022622e-20+0j)0.0	
2.6772214e-20	0.0	(2.6772214e-20+0j)0.0	
-4.8956678e-20	0.0	(-4.8956678e-20+0j)0.0	
2.0903153e-20	0.0	(2.0903153e-20+0j)0.0	
-7.863908e-20	0.0	(-7.863908e-20+0j)0.0	
2.4580499e-20	0.0	(2.4580499e-20+0j)0.0	
-5.908681e-20	-0.0	(-5.908681e-20-0j)-0.0	
-2.1652766e-20	0.0	(-2.1652766e-20+0j)0.0	
5.1854938e-20	0.0	(5.1854938e-20+0j)0.0	
-3.7972433e-21	0.0	(-3.7972433e-21+0j)0.0	
1.1293573e-20	0.0	(1.1293573e-20+0j)0.0	
6.121879e-21	0.0	(6.121879e-21+0j)0.0	
-8.374138e-21	0.0	(-8.374138e-21+0j)0.0	
1.3624043e-20	0.0	(1.3624043e-20+0j)0.0	
3.0091028e-20	0.0	(3.0091028e-20+0j)0.0	
-2.785503e-20	0.0	(-2.785503e-20+0j)0.0	
5.833793e-09	0.0	(5.833793e-09+0j)0.0	
1.3648344e-15	0.0	(1.3648344e-15+0j)0.0	
5.8344534e-09	0.0	(5.8344534e-09+0j)0.0	
1.3648953e-15	0.0	(1.3648953e-15+0j)0.0	
-5.833793e-09	0.0	(-5.833793e-09+0j)0.0	
-4.094464e-15	0.0	(-4.094464e-15+0j)0.0	
1.7522439e-08	0.0	(1.7522439e-08+0j)0.0	
3.83929e-14	0.0	(3.83929e-14+0j)0.0	
1.4994469e-09	0.0	(1.4994469e-09+0j)0.0	
2.8657632e-15	0.0	(2.8657632e-15+0j)0.0	
-2.0254275e-08	0.0	(-2.0254275e-08+0j)0.0	
2.0372593e-14	0.0	(2.0372593e-14+0j)0.0	
-0.35412794	0.0	(-0.35412794+0j)0.0	
-5.454058e-08	0.0	(-5.454058e-08+0j)0.0	
-0.3541279	0.0	(-0.3541279+0j)0.0	
-6.68806e-08	0.0	(-6.68806e-08+0j)0.0	
0.35412788	0.0	(0.35412788+0j)0.0	
2.1382584e-07	0.0	(2.1382584e-07+0j)0.0	
0.17706391	0.0	(0.17706391+0j)0.0	
-3.0949377e-07	0.0	(-3.0949377e-07+0j)0.0	
-0.17706393	0.0	(-0.17706393+0j)0.0	
-2.9737203e-07	0.0	(-2.9737203e-07+0j)0.0	
0.17706397	0.0	(0.17706397+0j)0.0	
6.167029e-07	0.0	(6.167029e-07+0j)0.0	
0.08853197	0.0	(0.08853197+0j)0.0	
-6.2905383e-07	0.0	(-6.2905383e-07+0j)0.0	
-0.08853196	0.0	(-0.08853196+0j)0.0	
-6.788796e-07	0.0	(-6.788796e-07+0j)0.0	
0.088531986	0.0	(0.088531986+0j)0.0	
1.3348654e-06	0.0	(1.3348654e-06+0j)0.0	
0.04426597	0.0	(0.04426597+0j)0.0	
-1.3592944e-06	0.0	(-1.3592944e-06+0j)0.0	
-0.04426594	0.0	(-0.04426594+0j)0.0	
-1.3222925e-06	0.0	(-1.3222925e-06+0j)0.0	
0.044265978	0.0	(0.044265978+0j)0.0	
